,date,id,rawContent,username,likeCount,retweetCount,inReplyToUser,media,rawContent_eng
73,2022-12-07 23:32:41+00:00,1600634432368558081,"Para Radiofónica de Rosario, mis declaraciones desde el Mundial de Qatar, para quien le interese, en este link: https://t.co/LFXxLIIu8y",CarlosMaslaton,235,6,,,"For Radiofónica de Rosario, my statements from the World Cup in Qatar, for those who are interested, at this link: https://t.co/LFXxLIIu8y"
74,2022-12-07 11:00:41+00:00,1600445184801574912,"Esta nota de Tamara Tenenbaum, debo reiterarlo, considero que es el mayor reconocimiento que recibí en mi vida, por todo concepto: https://t.co/vaEuEfF9Rs",CarlosMaslaton,2916,71,,,"This note from Tamara Tenenbaum, I must reiterate, I consider it the greatest recognition I received in my life, for all concepts: https://t.co/vaEuEfF9Rs"
75,2022-12-07 10:52:27+00:00,1600443112811155456,"Afanar fondos públicos, señores, no es solo que está mal desde el lado del contribuyente y de las finanzas públicas, ni siquiera es malo desde la moral vigente. Afanar fondos públicos es, ante todo, un hecho de muy baja calidad política. Por la política, no lo hagan, nadie.",CarlosMaslaton,1326,54,,,"Grabbing public funds, gentlemen, is not only wrong from the side of the taxpayer and public finances, it is not even wrong from the current morality. Grabbing public funds is, above all, an act of very low political quality. For politics, don't do it, nobody."
76,2022-12-07 10:01:44+00:00,1600430349443399682,"17 días ininterrumpidos de Mundial, desde el inaugural Qatar-Ecuador hasta la masacre de ayer de Portugal a Suiza. 34 partidos procesados en mi caso. Más de 250 kilómetros de marcha rápida para poder llegar a tiempo. Estos dos días de receso son para descansar en serio.",CarlosMaslaton,1918,19,,,"17 uninterrupted days of the World Cup, from the inaugural Qatar-Ecuador to yesterday's massacre from Portugal to Switzerland. 34 matches processed in my case. More than 250 kilometers of fast walking to be able to arrive on time. These two days of recess are for serious rest."
77,2022-12-07 09:54:51+00:00,1600428615836913664,"Consulta al Foro. De Vido sabía, recibió cometa y lo hicieron zafar en la causa Vialidad? O lo pasaron como un boludo? Es una de dos, no hay otra posibilidad lógica. Y si es lo primero, por qué lo hicieron zafar en la condena? Encuentro todo políticamente bastante extraño.",CarlosMaslaton,2254,101,,,"Consult the Forum. Did he know about Vido, he received a kite and they made him loose in the Roads case? Or did they pass it like a fool? It is one of two, there is no other logical possibility. And if it's the first, why did they make him loose in the sentence? I find it all quite strange politically."
78,2022-12-06 16:09:23+00:00,1600160483809513476,"Ahora, en Perfil: https://t.co/wkF0ABEAyU",CarlosMaslaton,356,12,,,"Now, in Profile: https://t.co/wkF0ABEAyU"
79,2022-12-06 16:01:17+00:00,1600158447252566018,Infobae cubre mi asistencia a Qatar 2022 de este modo: https://t.co/7hYR1CTZ6p,CarlosMaslaton,249,11,,,Infobae covers my attendance at Qatar 2022 in this way: https://t.co/7hYR1CTZ6p
80,2022-12-06 08:44:35+00:00,1600048544416555009,"Así intitula Clarín mi asistencia a Qatar 2022 y el hecho de haber superado ayer, con 32 partidos vistos al ver Brasil-Corea, la marca histórica anterior de 31 partidos del Mundial 2010 en Sudáfrica. Nota en este link: https://t.co/vqL0VAKKki",CarlosMaslaton,389,16,,,"This is how Clarín entitles my attendance at Qatar 2022 and the fact of having surpassed yesterday, with 32 games seen when watching Brazil-Korea, the previous historical mark of 31 games of the 2010 World Cup in South Africa. Note in this link: https://t.co/vqL0VAKKki"
81,2022-12-05 23:54:56+00:00,1599915256058609664,"@Raskolnikov_82 @Stokes7_ @LuquitaRodrigue Ese no ve partidos, toca cancha, tiene un pase libre, hace un video y se va. Es un fraude.",CarlosMaslaton,923,8,,,"@Raskolnikov_82 @Stokes7_ @LuquitaRodrigue That one doesn't watch games, plays the field, has a free pass, makes a video and leaves. It's a fraud."
82,2022-12-05 16:23:10+00:00,1599801566453985281,"Pero cómo lo van a sacar a Meada, qué irresponsable el tenico.",CarlosMaslaton,1211,34,,,"But how are they going to get Piss out, what an irresponsible guy."
83,2022-12-05 14:37:51+00:00,1599775060386271240,@JavierCamandona No uso.,CarlosMaslaton,5,0,,,@JavierCamandona I don't use.
84,2022-12-05 09:26:11+00:00,1599696627153113088,"Sí, fue muy baja la asistencia de europeos al Mundial de Qatar. Las hinchadas que tienen son ínfimas. Qué pasó? Se comieron el buzón de difamación contra Qatar. No saben diferenciar entre Al Qaeda, ISIS, los ayatollahs, Bashar al Assad, los emiratos, creen que todo es igual.",CarlosMaslaton,4223,161,,,"Yes, the attendance of Europeans at the World Cup in Qatar was very low. The swollen they have are tiny. What happened? They ate the defamation mailbox against Qatar. They do not know how to differentiate between Al Qaeda, ISIS, the ayatollahs, Bashar al Assad, the emirates, they believe that everything is the same."
85,2022-12-04 14:12:24+00:00,1599406266065260544,"@diegoter6 0 Followers. Salamín, decile a la agencia de difamaciones que contrató Milei en mi contra que todos ustedes son una manga de inservibles.",CarlosMaslaton,22,0,,,"@diegoter6 0 Followers. Salamín, tell the smear agency that Milei hired against me that you are all a bunch of useless."
86,2022-12-03 23:40:16+00:00,1599186790170038272,https://t.co/UqLpruiOIr,CarlosMaslaton,284,7,,,https://t.co/UqLpruiOIr
87,2022-12-03 07:46:45+00:00,1598946828674007040,"Murió en 0,618 la subida del dólar-peso. No pudo pasar la resistencia clave de 317-324. Está barato? No se indexan los tipos de cambio. Sigue el proceso iniciado en julio de una Argentina cada vez más cara en USD porque así opera el bull market, vamos excelentes y muy bullish.",CarlosMaslaton,455,20,,,"The increase in the dollar-peso died at 0.618. He failed to pass the key resistance of 317-324. It's cheap? Exchange rates are not indexed. The process started in July of an increasingly expensive Argentina in USD continues because that is how the bull market operates, we are going excellent and very bullish."
88,2022-12-02 23:27:19+00:00,1598821140855721986,"Esta vez, con Luquitas Rodríguez, analizamos para un programa especial de FIFA+ desde Qatar el estado de situación de los 16 equipos que se masacrarán desde mañana en octavos de final. Él me pregunta y yo digo si están bullish o bearish, en este link: https://t.co/O6968FIOLb",CarlosMaslaton,443,17,,,"This time, with Luquitas Rodríguez, we analyze for a special FIFA+ program from Qatar the situation of the 16 teams that will be massacred starting tomorrow in the round of 16. He asks me and I say if they are bullish or bearish, in this link: https://t.co/O6968FIOLb"
89,2022-12-02 17:19:44+00:00,1598728637569703936,"Qué tragedia, Uruguay. Se lo que es, ganar y no clasificar igual. Saludos amigables a todo el East Bank.",CarlosMaslaton,1419,22,,,"What a tragedy, Uruguay. I know what it is, winning and not qualifying the same. Friendly greetings to all of the East Bank."
90,2022-12-02 06:29:16+00:00,1598564938997301248,Maslatón en contra de la Canción y la Mascota del Mundial https://t.co/fL0FSZcMNu via @YouTube,CarlosMaslaton,62,2,,,Maslatón against the Song and the World Cup Mascot https://t.co/fL0FSZcMNu via @YouTube
91,2022-12-01 20:56:32+00:00,1598420809634435072,"Gracias, Japón! Gracias, Costa Rica!",CarlosMaslaton,3416,86,,,"Thanks, Japan! Thank you Costa Rican!"
92,2022-12-01 14:28:52+00:00,1598323248567123970,"Hay unos 50 mil o a lo sumo 100 mil argentinos no más, deseosos de que la Selección Nacional colapse en el Mundial de Qatar y que, adicionalmente, quieren que el país se destruya por completo. Pero esto no va a pasar, Argentina es bullish y se llevará puesta a los vendidos.",CarlosMaslaton,4146,232,,,"There are some 50,000 or at most 100,000 Argentines, no more, eager for the National Team to collapse in the World Cup in Qatar and, additionally, they want the country to be completely destroyed. But this is not going to happen, Argentina is bullish and will take the sellers."
93,2022-12-01 11:18:41+00:00,1598275387628621824,"Veo mucha gente subestimar a Inglaterra. Sin embargo, esta potencia tiene una ventana de oportunidad increíble y son los 55 desde el Mundial de Wembley, 55 años de Fibonacci. Cuidado.",CarlosMaslaton,1253,33,,,"I see a lot of people underestimate England. However, this power has an incredible window of opportunity and it is 55 since the Wembley World Cup, 55 years of Fibonacci. Careful."
94,2022-12-01 08:57:02+00:00,1598239739882053632,"Famosos presentes: Tini, Maslatón, Bochini, Susana Giménez y más https://t.co/WRwdZ19FqA via @populardiario",CarlosMaslaton,342,12,,,"Celebrities present: Tini, Maslatón, Bochini, Susana Giménez and more https://t.co/WRwdZ19FqA via @populardiario"
95,2022-12-01 08:04:11+00:00,1598226439043952640,@Joaco53696089 0 Followers.,CarlosMaslaton,5,0,,,@Joaco53696089 0 Followers.
96,2022-11-30 10:05:21+00:00,1597894544204660736,"Se jugaron ya el 56% de los partidos del Mundial, pero transcurrió apenas el 33% del tiempo de la competencia. Hoy a las 1800 de Qatar estoy en Education City con Francia-Túnez, y a las 2200 con Argentina-Polonia en el estadio 974. La clave es cómo llegar a tiempo.",CarlosMaslaton,722,9,,,"56% of the World Cup matches were already played, but only 33% of the competition time elapsed. Today at 1800 from Qatar I am in Education City with France-Tunisia, and at 2200 with Argentina-Poland in stadium 974. The key is how to arrive on time."
97,2022-11-30 09:04:27+00:00,1597879217290870784,"Sombrilla Larreta va a colapsar completamente en las elecciones si no es más claro con la política económica. No estamos en 2015 donde se pudo estafar a la gente con frases ridículas. La enunciación de objetivos de ideología desarrollista, sin detalles concretos, ya no conmueve.",CarlosMaslaton,1320,97,,,"Sombrilla Larreta is going to completely collapse in the elections if he is not clearer with economic policy. We are not in 2015 where people could be scammed with ridiculous phrases. The enunciation of developmentalist ideology objectives, without specific details, is no longer moving."
98,2022-11-30 03:25:13+00:00,1597793848289243138,"Por Bilinkis y para Terapia Picante, una historia que me involucra de Pinamar de 1987: https://t.co/0qdCMsB8Fz",CarlosMaslaton,78,1,,,"By Bilinkis and for Spicy Therapy, a story that involves me from Pinamar from 1987: https://t.co/0qdCMsB8Fz"
99,2022-11-29 16:58:50+00:00,1597636211962630144,"Grupo A, adentro Holanda y Senegal. Ecuador una pena afuera, y Qatar.",CarlosMaslaton,566,6,,,"Group A, inside the Netherlands and Senegal. Ecuador a shame outside, and Qatar."
100,2022-11-29 07:28:46+00:00,1597492752488751104,"Mis partidos de hoy en Qatar son: 1) Holanda-Qatar a las 1800 en Al Bayt; 2) Irán-USA a las 2200 en Al Thumama. El drama es cómo llegar a tiempo. La salida de Al Bayt es dramática, muy larga, lleva 50 minutos. La entrada a Al Thumama más rápida pero solo si no cierran un atajo.",CarlosMaslaton,439,7,,,"My matches today in Qatar are: 1) Netherlands-Qatar at 1800 at Al Bayt; 2) Iran-USA at 2200 in Al Thumama. The drama is how to be on time. The exit from Al Bayt is dramatic, very long, it takes 50 minutes. The fastest entrance to Al Thumama but only if they don't close a shortcut."
101,2022-11-29 07:10:57+00:00,1597488266571571201,"Después del primer gol argentino contra México el 26/11 en el Lusail, un mexicano que había atacado a la Argentina hasta ese momento, se levanta de la butaca para irse, se me acerca y me dice: los felicito, ojalá que salgan campeones. Suficiente, no hay nada más que hacer.",CarlosMaslaton,750,16,,,"After the first Argentinian goal against Mexico on 11/26 at Lusail, a Mexican who had attacked Argentina up until then, got up from his seat to leave, approached me and said: I congratulate you, I hope you'll be champions. Enough, there is nothing else to do."
